int,string,string,string,int,int
002742,粪,s,d-p-h-s-p-n-h-s-s-h-p-d,3,173
002743,尊,j,d-p-h-s-hz-p-sw-h-h-h-sg-d,3,044
002744,奠,t,d-p-h-s-hz-p-sw-h-h-h-p-n,3,045
002745,道,h,d-p-h-p-s-hz-h-h-h-d-hzzp-n,8,043
002746,遂,h,d-p-h-p-wg-p-p-p-d-d-hzzp-n,8,043
002747,曾,j,d-p-s-hz-s-d-p-h-s-hz-h-h,5,128
002748,焰,h,d-p-p-d-p-hp-p-s-h-hz-h-h,2,096
002749,港,s,d-d-t-h-s-s-h-p-n-hz-h-swg,2,068
002750,滞,s,d-d-t-h-s-s-s-d-hp-s-hzg-s,2,068
002751,湖,s,d-d-t-h-s-s-hz-h-p-hzg-h-h,4,068
002752,湘,s,d-d-t-h-s-p-d-s-hz-h-h-h,4,068
002753,渣,s,d-d-t-h-s-p-n-s-hz-h-h-h,2,068
002754,渤,s,d-d-t-h-s-d-hp-hp-sg-t-hzg-p,4,068
002755,渺,s,d-d-t-s-hz-h-h-h-s-p-d-p,4,068
002756,湿,s,d-d-t-s-hz-h-h-s-s-d-p-h,2,068
002757,温,t,d-d-t-s-hz-h-h-s-hz-s-s-h,2,068
002758,渴,s,d-d-t-s-hz-h-h-p-hzg-p-d-sz,2,068
002759,溃,s,d-d-t-s-hz-h-s-h-s-hz-p-d,2,068
002760,溅,s,d-d-t-s-hz-p-d-h-h-xg-p-d,4,068
002761,滑,s,d-d-t-s-hz-hz-d-hp-s-hzg-h-h,2,068
002762,湃,s,d-d-t-p-h-h-p-h-h-h-h-s,4,068
002763,渝,s,d-d-t-p-n-h-s-hzg-h-h-s-sg,2,068
002764,湾,s,d-d-t-d-h-s-s-p-d-hz-h-szzg,2,068
002765,渡,s,d-d-t-d-h-p-h-s-s-h-hp-n,2,068
002766,游,s,d-d-t-d-h-hzg-p-p-h-hp-sg-h,4,068
002767,滋,s,d-d-t-d-p-h-pz-pz-d-pz-pz-d,2,068
002768,渲,s,d-d-t-d-d-hp-h-s-hz-h-h-h,2,068
002769,溉,s,d-d-t-hz-h-h-st-d-h-pz-p-swg,4,068
002770,愤,s,d-d-s-h-s-h-s-s-s-hz-p-d,2,076
002771,慌,m,d-d-s-h-s-s-d-h-sz-p-s-swg,2,076
002772,惰,h,d-d-s-h-p-h-s-h-s-hzg-h-h,2,076
002773,愕,m,d-d-s-s-hz-h-s-hz-h-h-h-szzg,2,076
002774,愣,h,d-d-s-s-hz-s-s-h-d-h-hzg-p,2,076
002775,惶,s,d-d-s-p-s-hz-h-h-h-h-s-h,2,076
002776,愧,m,d-d-s-p-s-hz-h-h-p-swg-pz-d,2,076
002777,愉,j,d-d-s-p-n-h-s-hzg-h-h-s-sg,2,076
002778,慨,m,d-d-s-hz-h-h-st-d-h-pz-p-swg,4,076
002779,割,j,d-d-hp-h-h-h-s-s-hz-h-s-sg,2,016
002780,寒,s,d-d-hp-h-h-s-s-h-p-n-d-d,5,059
002781,富,s,d-d-hp-h-s-hz-h-s-hz-h-s-h,3,059
002782,寓,m,d-d-hp-s-hz-h-h-s-hzg-s-t-d,3,059
002783,窜,j,d-d-hp-p-d-s-hz-h-s-hz-h-s,3,157
002784,窝,h,d-d-hp-p-d-s-hz-h-s-hzg-p-d,3,157
002785,窖,m,d-d-hp-p-d-p-h-s-h-s-hz-h,3,157
002786,窗,j,d-d-hp-p-d-p-s-hz-p-hp-d-h,3,157
002787,窘,m,d-d-hp-p-d-hz-h-h-p-s-hz-h,3,157
002788,遍,s,d-hz-h-p-s-hzg-h-s-s-d-hzzp-n,8,043
002789,雇,m,d-hz-h-p-p-s-d-h-h-h-s-h,7,230
002790,裕,j,d-hp-s-p-d-p-d-p-n-s-hz-h,2,158
002791,裤,m,d-hp-s-p-d-d-h-p-h-pz-h-s,2,158
002792,裙,m,d-hp-s-p-d-hz-h-h-p-s-hz-h,2,158
002793,禅,j,d-hp-s-d-d-p-s-hz-h-h-h-s,2,115
002794,禄,h,d-hp-s-d-hz-h-h-sg-d-t-p-n,2,115
002795,谢,j,d-hzt-p-s-hzg-h-h-h-p-h-sg-d,4,035
002796,谣,h,d-hzt-p-d-d-p-p-h-h-s-sz-s,2,035
002797,谤,s,d-hzt-d-h-d-p-d-hp-d-h-hzg-p,2,035
002798,谦,m,d-hzt-d-p-h-hz-h-h-s-s-p-n,2,035
002799,犀,j,hz-h-p-s-d-t-p-d-p-h-h-s,7,104
002800,属,j,hz-h-p-p-s-hz-h-s-hzg-s-t-d,7,064
002801,屡,h,hz-h-p-pd-p-h-s-p-n-pd-p-h,7,064
002802,强,m,hz-h-szzg-s-hz-h-s-hz-h-s-h-d,2,049
002803,粥,s,hz-h-szzg-d-p-h-s-p-d-hz-h-szzg,4,173
002804,疏,j,hp-s-h-s-t-d-h-pz-d-p-s-swg,2,159
002805,隔,m,hpwg-s-h-s-hz-h-s-hzg-d-p-h-s,2,020
002806,隙,s,hpwg-s-s-p-d-s-hz-h-h-sg-p-d,2,020
002807,隘,t,hpwg-s-d-p-h-p-d-s-hz-s-s-h,2,020
002808,媒,s,pd-p-h-h-s-s-h-h-h-s-p-n,2,060
002809,絮,j,pd-p-h-s-hz-h-pz-pz-d-sg-p-d,3,191
002810,嫂,j,pd-p-h-p-s-h-hz-h-h-s-hp-n,2,060
002811,媚,s,pd-p-h-hz-s-h-p-s-hz-h-h-h,2,060
002812,婿,j,pd-p-h-hp-s-h-p-n-s-hzg-h-h,2,060
002813,登,h,hp-d-p-p-n-h-s-hz-h-d-p-h,3,135
002814,缅,s,pz-pz-t-h-p-s-hz-s-s-h-h-h,2,069
002815,缆,h,pz-pz-t-s-s-p-h-d-s-hz-p-swg,2,069
002816,缉,m,pz-pz-t-s-hz-h-h-s-s-h-h-h,2,069
002817,缎,h,pz-pz-t-p-s-h-h-t-p-hzw-hp-n,4,069
002818,缓,h,pz-pz-t-p-d-d-p-h-h-p-hp-n,2,069
002819,缔,h,pz-pz-t-d-h-d-p-d-hp-s-hzg-s,2,069
002820,缕,h,pz-pz-t-d-p-h-s-p-n-d-p-h,2,069
002821,骗,s,hz-szzg-t-d-hz-h-p-s-hzg-h-s-s,2,057
002822,编,s,pz-pz-t-d-hz-h-p-s-hzg-h-s-s,2,069
002823,骚,j,hz-szzg-t-hp-n-d-s-hz-h-s-h-d,2,057
002824,缘,t,pz-pz-t-pz-hp-h-p-wg-p-p-p-n,2,069
002825,瑟,m,h-h-s-h-h-h-s-h-d-xg-d-p-d,3,121
002826,鹉,t,h-h-s-h-s-t-xg-d-p-hzg-d-szzg-h,2,148
002827,瑞,j,h-h-s-t-s-sz-s-h-p-s-hzg-s-s,2,121
002828,瑰,m,h-h-s-t-p-s-hz-h-h-p-swg-pz-d,2,121
002829,瑙,h,h-h-s-t-pd-pd-pd-p-s-hz-p-d-h,2,121
002830,魂,s,h-h-pz-d-p-s-hz-h-h-p-swg-pz-d,2,234
002831,肆,j,h-s-h-h-h-pz-d-hz-h-h-h-h-s,2,184
002832,摄,h,h-sg-t-h-s-s-h-h-h-hp-d-hp-n,2,067
002833,摸,s,h-sg-t-h-s-s-s-hz-h-h-h-p-n,2,067
002834,填,t,h-s-t-h-s-s-hz-h-h-h-h-p-d,2,071
002835,搏,s,h-sg-t-h-s-hz-h-h-s-d-h-sg-d,2,067
002836,塌,t,h-s-t-s-hz-h-h-hzg-d-t-hzg-d-t,2,071
002837,鼓,m,h-s-h-s-hz-h-d-p-t-h-s-hp-n,2,260
002838,摆,h,h-sg-t-s-hz-s-s-h-h-s-h-pz-d,2,067
002839,携,s,h-sg-t-p-s-d-h-h-h-s-h-hzzzg-p,2,067
002840,搬,s,h-sg-t-p-p-hzg-d-h-d-p-hzw-hp-n,4,067
002841,摇,h,h-sg-t-p-d-d-p-p-h-h-s-sz-s,2,067
002842,搞,m,h-sg-t-d-h-s-hz-h-s-hzg-s-hz-h,2,067
002843,塘,t,h-s-t-d-h-p-hz-h-h-s-s-hz-h,2,071
002844,摊,h,h-sg-t-hp-d-p-s-d-h-h-h-s-h,4,067
002845,聘,s,h-s-s-h-h-t-s-hz-h-s-h-h-szzg,2,168
002846,斟,j,h-s-s-h-h-h-p-d-sz-d-d-h-s,2,088
002847,蒜,m,h-s-s-h-h-sg-p-d-h-h-sg-p-d,3,038
002848,勤,m,h-s-s-h-s-hz-h-h-h-s-t-hzg-p,2,025
002849,靴,m,h-s-s-h-s-hz-h-h-s-p-s-p-swg,2,232
002850,靶,s,h-s-s-h-s-hz-h-h-s-hz-s-h-swg,2,232
002851,鹊,j,h-s-s-h-s-hz-h-h-p-hzg-d-szzg-h,2,148
002852,蓝,m,h-s-s-s-s-p-h-d-s-hz-s-s-h,3,038
002853,墓,m,h-s-s-s-hz-h-h-h-p-n-h-s-h,3,071
002854,幕,m,h-s-s-s-hz-h-h-h-p-n-s-hzg-s,3,055
002855,蓬,m,h-s-s-p-hp-n-h-h-h-s-d-hzzp-n,3,038
002856,蓄,m,h-s-s-d-h-pz-pz-d-s-hz-h-s-h,5,038
002857,蒲,m,h-s-s-d-d-t-h-s-hzg-h-h-s-d,3,038
002858,蓉,m,h-s-s-d-d-hp-p-d-p-n-s-hz-h,3,038
002859,蒙,s,h-s-s-d-hp-h-h-p-wg-p-p-p-n,5,038
002860,蒸,m,h-s-s-hp-sg-hp-p-n-h-d-d-d-d,5,038
002861,献,m,h-s-s-hzg-d-p-h-h-s-h-p-n-d,2,112
002862,椿,m,h-s-p-d-h-h-h-p-n-s-hz-h-h,2,102
002863,禁,m,h-s-p-d-h-s-p-n-h-h-sg-p-d,3,153
002864,楚,j,h-s-p-d-h-s-p-d-hp-s-h-p-n,3,102
002865,楷,m,h-s-p-d-h-st-p-swg-p-s-hz-h-h,2,102
002866,榄,m,h-s-p-d-s-s-p-h-d-s-hz-p-swg,2,102
002867,想,j,h-s-p-d-s-hz-h-h-h-d-xg-d-d,3,125
002868,槐,m,h-s-p-d-p-s-hz-h-h-p-swg-pz-d,2,102
002869,榆,m,h-s-p-d-p-n-h-s-hzg-h-h-s-sg,2,102
002870,楼,m,h-s-p-d-d-p-h-s-p-n-d-p-h,2,102
002871,概,m,h-s-p-d-hz-h-h-st-d-h-pz-p-swg,4,102
002872,赖,h,h-s-hz-h-s-p-d-p-hp-s-hz-p-d,2,082
002873,酪,h,h-s-hz-p-sw-h-h-p-hp-n-s-hz-h,2,213
002874,酬,j,h-s-hz-p-sw-h-h-d-p-d-s-d-s,2,213
002875,感,m,h-p-h-s-hz-h-xg-p-d-d-xg-d-d,3,125
002876,碍,t,h-p-s-hz-h-s-hz-h-h-h-h-sg-d,2,151
002877,碘,t,h-p-s-hz-h-s-hz-h-s-s-h-p-d,2,151
002878,碑,t,h-p-s-hz-h-p-s-hz-h-h-p-h-s,2,151
002879,碎,t,h-p-s-hz-h-d-h-p-d-p-d-h-s,2,151
002880,碰,t,h-p-s-hz-h-d-p-h-s-s-d-p-h,2,151
002881,碗,t,h-p-s-hz-h-d-d-hp-p-hp-d-hzg-swg,2,151
002882,碌,t,h-p-s-hz-h-hz-h-h-sg-d-t-p-n,2,151
002883,尴,m,h-p-swg-s-s-p-h-d-s-hz-s-s-h,8,079
002884,雷,s,h-d-hp-s-d-d-d-d-s-hz-h-s-h,3,218
002885,零,h,h-d-hp-s-d-d-d-d-p-n-d-hp-d,3,218
002886,雾,s,h-d-hp-s-d-d-d-d-p-hp-n-hzg-p,3,218
002887,雹,s,h-d-hp-s-d-d-d-d-p-hzg-hz-h-swg,3,218
002888,辐,j,h-pz-s-t-h-s-hz-h-s-hz-h-s-h,2,086
002889,辑,j,h-pz-s-t-s-hz-h-h-s-s-h-h-h,2,086
002890,输,j,h-pz-s-t-p-n-h-s-hzg-h-h-s-sg,2,086
002891,督,h,s-h-h-s-p-d-hp-n-s-hz-h-h-h,3,146
002892,频,s,s-h-s-h-s-p-p-h-p-s-hz-p-d,2,179
002893,龄,h,s-h-s-h-p-d-sz-s-p-n-d-hp-d,2,219
002894,鉴,j,s-s-p-h-d-p-n-h-h-s-d-p-h,3,223
002895,睛,m,s-hz-h-h-h-h-h-s-h-s-hzg-h-h,2,146
002896,睹,j,s-hz-h-h-h-h-s-h-p-s-hz-h-h,2,146
002897,睦,h,s-hz-h-h-h-h-s-h-p-d-h-s-h,2,146
002898,瞄,s,s-hz-h-h-h-h-s-s-s-hz-h-s-h,2,146
002899,睫,m,s-hz-h-h-h-h-hz-h-h-s-h-p-n,2,146
002900,睡,j,s-hz-h-h-h-p-h-s-h-s-s-h-h,2,146
002901,睬,j,s-hz-h-h-h-p-d-d-p-h-s-p-n,2,146
002902,嗜,j,s-hz-h-h-s-h-p-p-swg-s-hz-h-h,2,056
002903,鄙,s,s-hz-h-h-s-s-hz-s-hz-h-h-hpwg-s,2,020
002904,嗦,j,s-hz-h-h-s-d-hp-pz-pz-d-sg-p-d,2,056
002905,愚,m,s-hz-h-h-s-hzg-s-t-d-d-xg-d-d,3,125
002906,暖,h,s-hz-h-h-p-d-d-p-h-h-p-hp-n,2,113
002907,盟,s,s-hz-h-h-p-hzg-h-h-s-hz-s-s-h,3,144
002908,歇,m,s-hz-h-h-p-hzg-p-d-sz-p-hp-p-n,2,111
002909,暗,t,s-hz-h-h-d-h-d-p-h-s-hz-h-h,2,113
002910,暇,m,s-hz-h-h-hz-h-s-h-h-hz-h-hp-n,4,113
002911,照,h,s-hz-h-h-hzg-p-s-hz-h-d-d-d-d,3,084
002912,畸,m,s-hz-h-s-h-h-p-d-h-s-hz-h-sg,2,155
002913,跨,m,s-hz-h-s-h-s-t-h-p-n-h-h-szzg,2,216
002914,跷,m,s-hz-h-s-h-s-t-h-xg-p-h-p-swg,2,216
002915,跳,h,s-hz-h-s-h-s-t-p-d-t-swg-p-d,2,216
002916,跺,h,s-hz-h-s-h-s-t-p-hzw-h-s-p-n,2,216
002917,跪,m,s-hz-h-s-h-s-t-p-hp-h-p-hzg-swg,2,216
002918,路,h,s-hz-h-s-h-s-t-p-hp-n-s-hz-h,2,216
002919,跤,m,s-hz-h-s-h-s-t-d-h-p-d-p-n,2,216
002920,跟,m,s-hz-h-s-h-s-t-hz-h-h-st-p-n,2,216
002921,遣,j,s-hz-h-s-h-s-hz-h-hz-h-d-hzzp-n,8,043
002922,蜈,t,s-hz-h-s-h-d-s-hz-h-h-h-p-n,2,166
002923,蜗,h,s-hz-h-s-h-d-s-hz-h-s-hzg-p-d,2,166
002924,蛾,m,s-hz-h-s-h-d-p-h-sg-t-xg-p-d,2,166
002925,蜂,s,s-hz-h-s-h-d-p-hp-n-h-h-h-s,2,166
002926,蜕,h,s-hz-h-s-h-d-d-p-s-hz-h-p-swg,2,166
002927,嗅,j,s-hz-h-p-s-hz-h-h-h-h-p-n-d,2,056
002928,嗡,t,s-hz-h-p-n-pz-d-hzg-d-t-hzg-d-t,2,056
002929,嗓,m,s-hz-h-hp-d-hp-d-hp-d-h-s-p-n,2,056
002930,署,j,s-hz-s-s-h-h-s-h-p-s-hz-h-h,3,154
002931,置,h,s-hz-s-s-h-h-s-s-hz-h-h-h-h,3,154
002932,罪,m,s-hz-s-s-h-s-h-h-h-s-h-h-h,3,154
002933,罩,h,s-hz-s-s-h-s-h-s-hz-h-h-h-s,3,154
002934,蜀,j,s-hz-s-s-h-p-hzg-s-hz-h-s-h-d,3,166
002935,幌,h,s-hzg-s-s-hz-h-h-s-d-p-h-p-swg,2,055
002936,错,j,p-h-h-h-st-h-s-s-h-s-hz-h-h,2,140
002937,锚,j,p-h-h-h-st-h-s-s-s-hz-h-s-h,2,140
002938,锡,j,p-h-h-h-st-s-hz-h-h-p-hzg-p-p,2,140
002939,锣,j,p-h-h-h-st-s-hz-s-s-h-p-hp-d,2,140
002940,锤,j,p-h-h-h-st-p-h-s-h-s-s-h-h,2,140
002941,锥,j,p-h-h-h-st-p-s-d-h-h-h-s-h,2,140
002942,锦,j,p-h-h-h-st-p-s-hz-h-h-s-hzg-s,2,140
002943,键,j,p-h-h-h-st-hz-h-h-h-h-s-hzzp-n,2,140
002944,锯,j,p-h-h-h-st-hz-h-p-h-s-s-hz-h,2,140
002945,锰,j,p-h-h-h-st-hp-sg-h-s-hz-s-s-h,2,140
002946,矮,t,p-h-h-p-pd-p-h-s-p-n-pd-p-h,2,152
002947,辞,j,p-h-s-s-hz-h-d-h-d-p-h-h-s,2,177
002948,稚,t,p-h-s-p-d-p-s-d-h-h-h-s-h,2,139
002949,稠,j,p-h-s-p-d-p-hzg-h-s-h-s-hz-h,2,139
002950,颓,j,p-h-s-p-d-p-hzt-h-p-s-hz-p-d,2,179
002951,愁,j,p-h-s-p-d-d-p-p-n-d-xg-d-d,3,125
002952,筹,m,p-h-d-p-h-d-h-h-h-p-h-sg-d,3,188
002953,签,m,p-h-d-p-h-d-p-n-h-d-d-p-h,3,188
002954,简,m,p-h-d-p-h-d-d-s-hzg-s-hz-h-h,3,188
002955,筷,m,p-h-d-p-h-d-d-d-s-hz-h-p-n,3,188
002956,毁,s,p-s-h-hz-h-h-h-s-t-p-hzw-hp-n,3,117
002957,舅,m,p-s-h-hz-h-h-s-hz-h-s-h-hzg-p,3,172
002958,鼠,j,p-s-h-hz-h-h-st-d-d-st-d-d-xg,3,261
002959,催,j,p-s-s-sz-s-p-s-d-h-h-h-s-h,2,029
002960,傻,j,p-s-p-s-hz-p-d-h-p-d-p-hp-n,2,029
002961,像,j,p-s-p-hp-s-hz-h-p-wg-p-p-p-n,2,029
002962,躲,h,p-s-hzg-h-h-h-p-p-hzw-h-s-p-n,2,208
002963,魁,m,p-s-hz-h-h-p-swg-pz-d-d-d-h-s,8,234
002964,衙,t,p-p-s-h-s-hz-h-s-hz-h-h-h-sg,4,181
002965,微,s,p-p-s-s-sz-s-h-p-hzt-p-h-p-n,4,040
002966,愈,j,p-n-h-s-hzg-h-h-s-sg-d-xg-d-d,3,125
002967,遥,h,p-d-d-p-p-h-h-s-sz-s-d-hzzp-n,8,043
002968,腻,m,p-hzg-h-h-h-h-h-s-hz-p-d-xg-d,2,129
002969,腰,h,p-hzg-h-h-h-s-hz-s-s-h-pd-p-h,2,129
002970,腥,j,p-hzg-h-h-s-hz-h-h-p-h-h-s-h,2,129
002971,腮,j,p-hzg-h-h-s-hz-h-s-h-d-xg-d-d,2,129
002972,腹,s,p-hzg-h-h-p-h-s-hz-h-h-p-hp-n,2,129
002973,腺,j,p-hzg-h-h-p-s-hz-h-h-sg-hp-p-n,2,129
002974,鹏,s,p-hzg-h-h-p-hzg-h-h-p-hzg-d-szzg-h,2,148
002975,腾,h,p-hzg-h-h-d-p-h-h-p-n-hz-szzg-h,2,129
002976,腿,j,p-hzg-h-h-hz-h-h-st-p-d-d-hzzp-n,2,129
002977,鲍,s,p-hp-s-hz-h-s-h-t-p-hzg-hz-h-swg,2,229
002978,猿,t,p-wg-p-h-s-h-s-hz-h-p-st-p-n,2,061
002979,颖,m,p-swg-p-h-s-p-d-h-p-s-hz-p-d,2,179
002980,触,j,p-hp-p-hzg-h-h-s-s-hz-h-s-h-d,2,203
002981,解,m,p-hp-p-hzg-h-h-s-hzg-p-p-h-h-s,2,203
002982,煞,j,p-hp-hz-h-h-p-h-p-n-d-d-d-d,3,084
002983,雏,j,p-hp-hz-h-h-p-s-d-h-h-h-s-h,2,230
002984,馍,s,p-hp-st-h-s-s-s-hz-h-h-h-p-n,2,065
002985,馏,h,p-hp-st-p-st-d-hzg-p-s-hz-h-s-h,2,065
002986,酱,m,d-t-s-p-hp-d-h-s-hz-p-sw-h-h,3,213
002987,禀,s,d-h-s-hz-s-hz-h-h-h-h-sg-p-d,5,153
002988,痹,s,d-h-p-d-t-s-hz-h-s-h-h-p-s,7,147
002989,廓,m,d-h-p-d-h-s-hz-h-hp-sg-t-hpwg-s,7,051
002990,痴,h,d-h-p-d-t-p-h-h-p-d-s-hz-h,7,147
002991,痰,h,d-h-p-d-t-d-p-p-d-d-p-p-n,7,147
002992,廉,m,d-h-p-d-p-h-hz-h-h-s-s-p-n,7,051
002993,靖,j,d-h-d-p-t-h-h-s-h-s-hzg-h-h,2,217
002994,新,j,d-h-d-p-h-h-sg-p-d-p-p-h-s,2,099
002995,韵,t,d-h-d-p-h-s-hz-h-h-p-hzg-d-t,2,241
002996,意,t,d-h-d-p-h-s-hz-h-h-d-xg-d-d,5,125
002997,誊,h,d-p-h-h-p-n-d-h-h-h-s-hz-h,2,211
002998,粮,h,d-p-h-s-p-d-d-hz-h-h-st-p-n,2,173
002999,数,j,d-p-h-s-p-d-pd-p-h-p-h-p-n,2,109
003000,煎,h,d-p-h-s-hzg-h-h-s-sg-d-d-d-d,3,084
003001,塑,t,d-p-h-sz-s-p-p-hzg-h-h-h-s-h,3,071
003002,慈,j,d-p-h-pz-pz-d-pz-pz-d-d-xg-d-d,3,125
003003,煤,h,d-p-p-d-h-s-s-h-h-h-s-p-n,2,096
003004,煌,h,d-p-p-d-p-s-hz-h-h-h-h-s-h,2,096
003005,满,s,d-d-t-h-s-s-h-s-hzg-p-d-p-d,2,068
003006,漠,s,d-d-t-h-s-s-s-hz-h-h-h-p-n,2,068
003007,滇,s,d-d-t-h-s-s-hz-h-h-h-h-p-d,2,068
003008,源,s,d-d-t-h-p-p-s-hz-h-h-sg-p-d,2,068
003009,滤,s,d-d-t-s-h-hp-p-h-swg-d-xg-d-d,2,068
003010,滥,s,d-d-t-s-s-p-h-d-s-hz-s-s-h,2,068
003011,滔,s,d-d-t-p-d-d-p-p-s-h-hz-h-h,2,068
003012,溪,s,d-d-t-p-d-d-p-pz-pz-d-h-p-n,2,068
003013,溜,s,d-d-t-p-st-d-hzg-p-s-hz-h-s-h,2,068
003014,漓,s,d-d-t-d-h-p-d-sz-s-s-hzg-pz-d,2,068
003015,滚,s,d-d-t-d-h-p-d-pz-d-p-st-p-n,2,068
003016,溢,s,d-d-t-d-p-h-p-d-s-hz-s-s-h,2,068
003017,溯,s,d-d-t-d-p-h-sz-s-p-p-hzg-h-h,4,068
003018,滨,s,d-d-t-d-d-hp-p-s-h-s-h-p-d,2,068
003019,溶,s,d-d-t-d-d-hp-p-d-p-n-s-hz-h,2,068
003020,溺,s,d-d-t-hz-h-szzg-d-t-hz-h-szzg-d-t,4,068
003021,粱,s,d-d-t-hzg-p-d-d-d-p-h-s-p-n,3,173
003022,滩,s,d-d-t-hp-d-p-s-d-h-h-h-s-h,4,068
003023,慎,j,d-d-s-h-s-s-hz-h-h-h-h-p-d,2,076
003024,誉,t,d-d-p-h-p-n-d-h-h-h-s-hz-h,3,211
003025,塞,j,d-d-hp-h-h-s-s-h-p-n-h-s-h,5,071
003026,寞,s,d-d-hp-h-s-s-s-hz-h-h-h-p-n,3,059
003027,窥,m,d-d-hp-p-d-h-h-p-d-s-hz-p-swg,3,157
003028,窟,m,d-d-hp-p-d-hz-h-p-sz-s-s-sz-s,3,157
003029,寝,j,d-d-hp-d-t-s-hz-h-h-d-hp-hp-n,3,059
003030,谨,m,d-hzt-h-s-s-h-s-hz-h-h-h-s-h,2,035
003031,褂,m,d-hp-s-p-d-h-s-h-h-s-t-s-d,4,158
003032,裸,h,d-hp-s-p-d-s-hz-h-h-h-s-p-n,2,158
003033,福,s,d-hp-s-d-h-s-hz-h-s-hz-h-s-h,2,115
003034,谬,h,d-hzt-hz-d-t-hz-d-t-p-n-p-p-p,2,035
003035,群,m,hz-h-h-p-s-hz-h-d-p-h-h-h-s,2,183
003036,殿,h,hz-h-p-h-s-s-h-p-d-p-hzw-hp-n,2,117
003037,辟,s,hz-h-p-s-hz-h-d-h-d-p-h-h-s,2,210
003038,障,h,hpwg-s-d-h-d-p-h-s-hz-h-h-h-s,2,020
003039,媳,j,pd-p-h-p-s-hz-h-h-h-d-xg-d-d,2,060
003040,嫉,m,pd-p-h-d-h-p-d-t-p-h-h-p-n,2,060
003041,嫌,j,pd-p-h-pd-p-h-hz-h-h-s-s-p-n,2,060
003042,嫁,m,pd-p-h-d-d-hp-h-p-wg-p-p-p-n,2,060
003043,叠,h,hp-d-hp-d-hp-d-d-hp-s-hz-h-h-h,5,037
003044,缚,s,pz-pz-t-h-s-hz-h-h-s-d-h-sg-d,2,069
003045,缝,s,pz-pz-t-p-hp-n-h-h-h-s-d-hzzp-n,2,069
003046,缠,h,pz-pz-t-d-h-p-s-hz-h-h-s-h-h,2,069
003047,缤,s,pz-pz-t-d-d-hp-p-s-h-s-h-p-d,2,069
003048,剿,j,pd-pd-pd-s-hz-h-h-h-s-p-d-s-sg,2,016
003049,静,j,h-h-s-h-s-hzg-h-h-p-hp-hz-h-h-sg,2,217
003050,碧,s,h-h-s-t-p-s-hz-h-h-h-p-s-hz-h,3,151
003051,璃,h,h-h-s-t-d-h-p-d-sz-s-s-hzg-pz-d,2,121
003052,赘,h,h-h-s-h-hzg-p-p-h-p-n-s-hz-p-d,3,082
003053,熬,h,h-h-s-h-hzg-p-p-h-p-n-d-d-d-d,3,084
003054,墙,t,h-s-t-h-s-d-p-h-s-hz-s-hz-h-h,2,071
003055,墟,t,h-s-t-s-h-hp-p-h-swg-s-s-d-p-h,2,071
003056,嘉,m,h-s-h-s-hz-h-d-p-h-hzg-p-s-hz-h,5,056
003057,摧,j,h-sg-t-s-sz-s-p-s-d-h-h-h-s-h,2,067
003058,赫,m,h-s-h-p-sg-p-d-h-s-h-p-sg-p-d,2,198
003059,截,m,h-s-h-p-s-d-h-h-h-s-h-xg-p-d,6,093
003060,誓,j,h-sg-t-p-p-h-s-d-h-h-h-s-hz-h,3,211
003061,境,t,h-s-t-d-h-d-p-h-s-hz-h-h-p-swg,2,071
003062,摘,h,h-sg-t-d-h-d-p-s-hzg-h-s-s-hz-h,2,067
003063,摔,j,h-sg-t-d-h-pz-pz-d-d-t-p-d-h-s,2,067
003064,撇,s,h-sg-t-d-p-s-hzg-s-p-d-p-h-p-n,4,067
003065,聚,j,h-s-s-h-h-t-hp-d-p-s-p-p-p-n,3,168
003066,慕,s,h-s-s-s-hz-h-h-h-p-n-sg-d-d-d,3,075
003067,暮,s,h-s-s-s-hz-h-h-h-p-n-s-hz-h-h,3,113
003068,摹,s,h-s-s-s-hz-h-h-h-p-n-p-h-h-sg,3,116
003069,蔓,m,h-s-s-s-hz-h-h-s-hz-s-s-h-hp-n,3,038
003070,蔑,m,h-s-s-s-hz-s-s-h-h-p-d-xg-p-d,5,038
003071,蔡,m,h-s-s-p-hp-d-d-hp-n-h-h-sg-p-d,3,038
003072,蔗,m,h-s-s-d-h-p-h-s-s-h-d-d-d-d,3,038
003073,蔽,m,h-s-s-d-p-s-hzg-s-p-d-p-h-p-n,3,038
003074,蔼,m,h-s-s-d-hzt-s-hz-h-h-p-hzg-p-d-sz,3,038
003075,熙,s,h-s-s-hz-h-s-sz-hz-h-swg-d-d-d-d,3,084
003076,蔚,m,h-s-s-hz-h-p-h-h-sg-p-d-h-sg-d,3,038
003077,兢,m,h-s-s-hz-h-p-st-h-s-s-hz-h-p-swg,2,017
003078,模,m,h-s-p-d-h-s-s-s-hz-h-h-h-p-n,2,102
003079,槛,m,h-s-p-d-s-s-p-h-d-s-hz-s-s-h,2,102
003080,榴,m,h-s-p-d-p-st-d-hzg-p-s-hz-h-s-h,2,102
003081,榜,m,h-s-p-d-d-h-d-p-d-hp-d-h-hzg-p,2,102
003082,榨,m,h-s-p-d-d-d-hp-p-d-p-h-s-h-h,2,102
003083,榕,m,h-s-p-d-d-d-hp-p-d-p-n-s-hz-h,2,102
003084,歌,m,h-s-hz-h-s-h-s-hz-h-sg-p-hp-p-n,2,111
003085,遭,j,h-s-hz-h-s-s-h-s-hz-h-h-d-hzzp-n,8,043
003086,酵,m,h-s-hz-p-sw-h-h-h-s-h-p-hp-sg-h,2,213
